,contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,optionType,RSI,UpperBand,MiddleBand,LowerBand
2124,NFLX240802P00520000,2024-07-30 18:19:18+00:00,520.0,0.03,0.0,0.11,0.0,0.0,2.0,348.0,0.9726565234375,0.0,REGULAR,USD,P,41.995868355954634,0.04532380977320766,0.022000000000054913,-0.001323809773097831
2125,NFLX240802P00525000,2024-07-30 15:36:26+00:00,525.0,0.19,0.0,0.02,0.0,0.0,5.0,127.0,0.79687703125,0.0,REGULAR,USD,P,51.989898137402434,0.19150655452948018,0.05800000000005492,-0.07550655452937033
2126,NFLX240802P00530000,2024-07-30 19:44:27+00:00,530.0,0.04,0.0,0.05,0.01,33.333336,48.0,226.0,0.8164080859374999,0.0,REGULAR,USD,P,44.28609680525558,0.1918614650399837,0.062000000000054914,-0.06786146503987388
2127,NFLX240802P00535000,2024-07-31 15:01:01+00:00,535.0,0.08,0.0,0.05,0.029999997,59.999996,3.0,39.0,0.773439765625,0.0,REGULAR,USD,P,46.56017076606252,0.1983744526855995,0.07000000000005492,-0.05837445268548967
2128,NFLX240802P00540000,2024-07-31 19:39:23+00:00,540.0,0.02,0.02,0.06,-0.04,-66.66667,72.0,518.0,0.7695335546875001,0.0,REGULAR,USD,P,43.68011612849454,0.19683589268445978,0.07200000000005492,-0.05283589268434993
2129,NFLX240802P00545000,2024-07-31 19:40:08+00:00,545.0,0.03,0.0,0.05,-0.03,-50.0,218.0,520.0,0.6953155468750001,0.0,REGULAR,USD,P,44.29853989971994,0.19683589268445978,0.07200000000005494,-0.05283589268434989
2130,NFLX240802P00550000,2024-07-31 19:15:37+00:00,550.0,0.03,0.0,0.15,-0.01,-25.0,45.0,522.0,0.73437765625,0.0,REGULAR,USD,P,44.298539899719934,0.08195235514641475,0.04000000000005493,-0.0019523551463048877
2131,NFLX240802P00555000,2024-07-31 18:07:27+00:00,555.0,0.06,0.01,0.35,0.009999998,19.999994,55.0,394.0,0.773439765625,0.0,REGULAR,USD,P,46.348279533970434,0.08889988978081659,0.044000000000054926,-0.0008998897807067432
2132,NFLX240802P00560000,2024-07-31 19:58:23+00:00,560.0,0.03,0.03,0.13,-0.04,-57.142857,18.0,1099.0,0.65039412109375,0.0,REGULAR,USD,P,44.5815425752034,0.06112932181850332,0.034000000000054924,0.00687067818160653
2133,NFLX240802P00565000,2024-07-31 16:04:15+00:00,565.0,0.06,0.01,0.09,-0.010000002,-14.285716,91.0,444.0,0.5742230078125,0.0,REGULAR,USD,P,46.76681415758131,0.07139387865404384,0.042000000000054924,0.012606121346066007
2134,NFLX240802P00570000,2024-07-31 19:45:10+00:00,570.0,0.07,0.05,0.2,-0.030000001,-30.0,42.0,658.0,0.59570716796875,0.0,REGULAR,USD,P,47.50982041688543,0.0834664025901438,0.05000000000005493,0.016533597409966058
2135,NFLX240802P00575000,2024-07-31 18:51:45+00:00,575.0,0.07,0.05,0.53,-0.089999996,-56.25,139.0,525.0,0.624027197265625,0.0,REGULAR,USD,P,47.50982041688543,0.08739387865392415,0.05800000000005494,0.028606121346185724
2136,NFLX240802P00580000,2024-07-31 19:33:47+00:00,580.0,0.09,0.05,0.32,-0.099999994,-52.631573,53.0,748.0,0.532231240234375,0.0,REGULAR,USD,P,49.155896742169375,0.10319183718990549,0.06400000000005494,0.0248081628102044
2137,NFLX240802P00585000,2024-07-31 19:56:41+00:00,585.0,0.16,0.06,0.18,-0.060000002,-27.272728,14.0,1038.0,0.481450498046875,0.0,REGULAR,USD,P,54.530482351498556,0.16266360920235318,0.09000000000005495,0.017336390797756743
2138,NFLX240802P00590000,2024-07-31 19:26:47+00:00,590.0,0.18,0.15,0.3,-0.39,-68.42105,209.0,1612.0,0.471684970703125,0.0,REGULAR,USD,P,55.962804428229326,0.20746657211165953,0.11400000000005495,0.020533427888450376
2139,NFLX240802P00595000,2024-07-31 19:59:22+00:00,595.0,0.19,0.2,0.35,-0.71,-78.88889,272.0,1309.0,0.43115803222656257,0.0,REGULAR,USD,P,56.69730136512988,0.23548846138027807,0.1380000000000549,0.04051153861983174
2140,NFLX240802P00600000,2024-07-31 19:54:34+00:00,600.0,0.4,0.32,0.44,-1.0500001,-72.413795,1014.0,2396.0,0.3952697192382813,0.0,REGULAR,USD,P,68.5574885004603,0.41207690910400696,0.2040000000000549,-0.004076909103897214
2141,NFLX240802P00605000,2024-07-31 19:59:57+00:00,605.0,0.62,0.55,0.93,-1.39,-69.15423,251.0,728.0,0.4074766284179688,0.0,REGULAR,USD,P,75.97982729768644,0.6655277768364194,0.3100000000000549,-0.0455277768363096
2142,NFLX240802P00610000,2024-07-31 19:56:32+00:00,610.0,1.0,0.92,1.05,-2.15,-68.25397,1422.0,1897.0,0.354376573486328,0.0,REGULAR,USD,P,83.3089595028977,1.0915014263245042,0.47800000000005494,-0.13550142632439444
2143,NFLX240802P00615000,2024-07-31 19:55:17+00:00,615.0,1.75,1.48,2.0,-2.85,-61.956524,533.0,1095.0,0.3621889953613281,0.0,REGULAR,USD,P,89.87527748109837,1.8898815965768425,0.7920000000000549,-0.30588159657673275
2144,NFLX240802P00620000,2024-07-31 19:59:07+00:00,620.0,2.82,2.25,3.0,-3.5800002,-55.937504,682.0,1062.0,0.34265794067382804,0.0,REGULAR,USD,P,93.68951884090968,3.078381776803532,1.318000000000055,-0.44238177680342194
2145,NFLX240802P00625000,2024-07-31 19:59:43+00:00,625.0,4.4,4.2,4.8,-4.2499995,-49.132942,784.0,1021.0,0.34229173339843744,0.0,REGULAR,USD,P,96.05367405822624,4.849985358690951,2.1180000000000545,-0.6139853586908419
2146,NFLX240802P00627500,2024-07-31 19:59:43+00:00,627.5,5.4,5.25,5.85,-4.78,-46.954815,460.0,324.0,0.33789724609375,0.0,REGULAR,USD,P,96.85640160527875,6.334370531105529,3.074000000000055,-0.1863705311054198
2147,NFLX240802P00630000,2024-07-31 19:47:42+00:00,630.0,6.15,5.3,7.55,-5.0499997,-45.089283,631.0,873.0,0.36023588989257804,1.0,REGULAR,USD,P,97.29999557803758,7.346631030521498,4.104000000000054,0.8613689694786109
2148,NFLX240802P00632500,2024-07-31 19:57:37+00:00,632.5,8.25,7.95,8.6,-1.8999996,-18.71921,130.0,405.0,0.33887379882812496,1.0,REGULAR,USD,P,98.10592689290007,9.01966812637725,5.404000000000055,1.788331873622861
2149,NFLX240802P00635000,2024-07-31 19:40:14+00:00,635.0,9.05,9.2,11.55,-7.0299997,-43.718906,155.0,788.0,0.41687594848632803,1.0,REGULAR,USD,P,98.3125673606653,10.136545568338363,6.650000000000054,3.1634544316617434
2150,NFLX240802P00637500,2024-07-31 19:08:31+00:00,637.5,10.96,10.4,12.0,-6.79,-38.25352,31.0,182.0,0.34314621704101556,1.0,REGULAR,USD,P,98.68221721000131,11.97217505853539,7.962000000000055,3.9518249414647197
2151,NFLX240802P00640000,2024-07-31 19:59:21+00:00,640.0,13.0,12.9,15.25,-4.75,-26.760563,474.0,1320.0,0.43420975952148444,1.0,REGULAR,USD,P,98.94743102203236,14.161100768320631,9.482000000000054,4.802899231679477
2152,NFLX240802P00642500,2024-07-31 19:56:19+00:00,642.5,14.95,14.0,16.95,-7.750001,-34.140972,23.0,308.0,0.42383388671875,1.0,REGULAR,USD,P,99.12807399231647,16.19588978481535,11.242000000000056,6.288110215184763
2153,NFLX240802P00645000,2024-07-31 19:15:38+00:00,645.0,17.49,16.05,19.7,-4.6399994,-20.96701,119.0,415.0,0.4808401525878906,1.0,REGULAR,USD,P,99.29725513976827,19.001764542004125,13.090000000000055,7.178235457995986
2154,NFLX240802P00647500,2024-07-30 19:44:32+00:00,647.5,27.71,18.1,21.75,0.0,0.0,4.0,10.0,0.4864553308105469,1.0,REGULAR,USD,P,99.6182319980273,28.534211746723862,16.822000000000052,5.109788253276243
2155,NFLX240802P00650000,2024-07-31 19:43:11+00:00,650.0,20.65,19.85,24.55,-8.5,-29.15952,39.0,586.0,0.5459029785156251,1.0,REGULAR,USD,P,74.35344557444445,29.07430850809181,18.760000000000055,8.445691491908299
2156,NFLX240802P00655000,2024-07-31 19:43:11+00:00,655.0,25.65,24.1,29.35,-8.910002,-25.781254,21.0,188.0,0.6015664843750002,1.0,REGULAR,USD,P,78.51023844818886,30.89296620842195,21.290000000000056,11.687033791578163
2157,NFLX240802P00657500,2024-07-31 14:17:39+00:00,657.5,28.63,26.45,32.0,-1.5500011,-5.1358557,6.0,33.0,0.6483189465332031,1.0,REGULAR,USD,P,80.53517240298268,32.582762004408714,24.026000000000053,15.469237995591392
2158,NFLX240802P00660000,2024-07-31 19:37:53+00:00,660.0,30.58,29.05,34.55,-8.070002,-20.879694,27.0,139.0,0.6864045031738282,1.0,REGULAR,USD,P,81.74719812492795,33.42566469239608,26.64400000000005,19.862335307604017
2159,NFLX240802P00662500,2024-07-29 18:54:14+00:00,662.5,36.32,32.85,36.85,-1.0100021,-2.7056043,1.0,39.0,0.7023955541992188,1.0,REGULAR,USD,P,84.7561654175579,38.76411213634914,28.36600000000005,17.967887863650954
2160,NFLX240802P00665000,2024-07-31 19:57:15+00:00,665.0,36.15,33.35,39.75,-7.6899986,-17.541056,20.0,29.0,0.7700218310546876,1.0,REGULAR,USD,P,84.31285957131374,39.8638530589723,31.466000000000047,23.06814694102779
2161,NFLX240802P00667500,2024-07-30 14:44:54+00:00,667.5,38.41,35.75,42.4,0.0,0.0,1.0,0.0,0.8156756713867187,1.0,REGULAR,USD,P,85.40570673370414,41.50049584029887,34.01800000000004,26.535504159701222
2162,NFLX240802P00670000,2024-07-31 14:04:21+00:00,670.0,40.5,38.45,45.0,-9.360001,-18.772564,2.0,3.0,0.8568129553222656,1.0,REGULAR,USD,P,86.3525736331929,43.01263924406766,36.392000000000046,29.77136075593243
2163,NFLX240802P00672500,2024-07-26 19:00:43+00:00,672.5,41.92,40.85,46.75,0.0,0.0,1.0,0.0,0.8193377441406249,1.0,REGULAR,USD,P,86.97107571767884,43.20764994256241,38.660000000000046,34.11235005743768
2164,NFLX240802P00675000,2024-07-29 15:28:30+00:00,675.0,48.6,43.35,49.9,0.0,0.0,4.0,0.0,0.9113778393554688,1.0,REGULAR,USD,P,89.40389323769577,49.554944009773166,41.11600000000005,32.67705599022693
2165,NFLX240802P00677500,2024-07-26 18:37:55+00:00,677.5,45.0,45.55,52.45,0.0,0.0,1.0,0.0,0.9470220141601562,1.0,REGULAR,USD,P,80.6624506667024,50.02908168790526,42.886000000000045,35.74291831209483
2166,NFLX240802P00680000,2024-07-30 15:44:30+00:00,680.0,55.6,48.4,54.95,0.0,0.0,1.0,2.0,0.9777834252929689,1.0,REGULAR,USD,P,85.23893852306885,57.14218912757974,46.32400000000005,35.505810872420355
2167,NFLX240802P00685000,2024-07-30 18:24:38+00:00,685.0,61.5,53.35,59.8,0.0,0.0,1.0,0.0,1.0233203131103517,1.0,REGULAR,USD,P,87.07279870475097,64.79238519244858,50.52400000000004,36.25561480755151
2168,NFLX240802P00690000,2024-07-26 13:55:45+00:00,690.0,56.25,58.3,65.0,0.0,0.0,2.0,0.0,1.101811131591797,1.0,REGULAR,USD,P,77.80935584536691,65.12616632466008,53.39000000000004,41.65383367534002
2169,NFLX240802P00695000,2024-07-22 15:47:17+00:00,695.0,52.78,63.85,69.05,0.0,0.0,12.0,0.0,1.0556687841796877,1.0,REGULAR,USD,P,72.33194964395582,65.03730963390122,54.22600000000004,43.41469036609886
2170,NFLX240802P00700000,2024-07-26 19:10:02+00:00,700.0,68.5,68.35,74.85,0.0,0.0,2.0,0.0,1.2001993115234375,1.0,REGULAR,USD,P,79.40507183736915,70.03576219367822,58.926000000000045,47.81623780632186
2171,NFLX240802P00705000,2024-07-22 14:43:50+00:00,705.0,54.12,73.35,80.0,0.0,0.0,1.0,0.0,0.5664105859375,1.0,REGULAR,USD,P,63.43071921600818,70.14974999729085,58.63000000000004,47.11025000270922
2172,NFLX240802P00710000,2024-07-22 17:02:01+00:00,710.0,57.61,78.4,84.8,0.0,0.0,5.0,0.0,1.303714418945312,1.0,REGULAR,USD,P,65.25750351587499,69.01113545038692,57.85200000000005,46.69286454961318
2173,NFLX240802P00715000,2024-07-11 14:54:50+00:00,715.0,66.5,83.3,89.8,0.0,0.0,5.0,0.0,1.3564485302734375,1.0,REGULAR,USD,P,69.4446582835752,72.76642785358459,59.902000000000044,47.0375721464155
2174,NFLX240802P00720000,2024-07-18 13:50:44+00:00,720.0,77.71,88.3,94.65,0.0,0.0,1.0,0.0,1.3906280468749999,1.0,REGULAR,USD,P,73.74207041859378,81.59650992758117,64.88800000000005,48.179490072418936
2175,NFLX240802P00725000,2024-07-12 18:13:18+00:00,725.0,79.55,93.25,99.7,0.0,0.0,,0.0,1.4475125280761718,1.0,REGULAR,USD,P,74.37903064072641,87.62067195079817,67.09800000000004,46.57532804920191
2176,NFLX240802P00730000,2024-07-18 15:41:37+00:00,730.0,93.48,98.35,104.75,0.0,0.0,4.0,0.0,1.50390873046875,1.0,REGULAR,USD,P,78.6095178233159,99.37023934308989,74.97000000000006,50.56976065691022
2177,NFLX240802P00740000,2024-07-10 13:58:05+00:00,740.0,71.5,108.05,114.7,0.0,0.0,,0.0,1.5957051464843748,1.0,REGULAR,USD,P,61.38588981780276,95.9973721535858,77.74800000000005,59.498627846414294
2178,NFLX240802P00750000,2024-07-10 13:58:42+00:00,750.0,79.35,117.4,124.75,0.0,0.0,,0.0,1.6975112780761719,1.0,REGULAR,USD,P,64.38701769261525,94.72144070005722,80.31800000000005,65.9145592999429
2179,NFLX240802P00755000,2024-07-19 19:49:44+00:00,755.0,124.75,123.3,129.7,0.0,0.0,2.0,0.0,1.7373060009765624,1.0,REGULAR,USD,P,76.00318668520869,127.50612726288867,89.72600000000006,51.945872737111436
2180,NFLX240802P00760000,2024-07-22 19:52:02+00:00,760.0,110.12,128.4,134.75,0.0,0.0,2.0,0.0,1.7902842517089845,1.0,REGULAR,USD,P,68.27481075466252,134.92587263961315,95.84000000000006,56.75412736038696
2181,NFLX240802P00770000,2024-07-22 19:52:02+00:00,770.0,120.15,138.05,144.8,0.0,0.0,2.0,0.0,1.8879400134277344,1.0,REGULAR,USD,P,70.49026619551583,144.55861035897493,101.17400000000005,57.789389641025174
2182,NFLX240802P00780000,2024-07-26 19:46:44+00:00,780.0,147.95,148.1,154.8,0.0,0.0,3.0,3.0,1.9763184777832032,1.0,REGULAR,USD,P,75.58036791080104,161.1075475292912,116.46400000000003,71.82045247070886
2183,NFLX240802P00790000,2024-07-26 19:46:44+00:00,790.0,157.95,158.0,164.8,0.0,0.0,2.0,0.0,2.0627489837646484,1.0,REGULAR,USD,P,77.10986749462863,167.95387693576922,132.18400000000003,96.41412306423084
2184,NFLX240802P00800000,2024-07-26 19:46:44+00:00,800.0,168.0,168.0,174.8,0.0,0.0,1.0,0.0,2.1469772888183596,1.0,REGULAR,USD,P,78.56306198925645,185.13085424496992,140.834,96.53714575503008
2185,NFLX240802P00805000,2024-07-19 19:53:07+00:00,805.0,173.41,173.05,179.8,0.0,0.0,2.0,0.0,2.188481091308593,1.0,REGULAR,USD,P,79.32401448057944,191.1163036347529,153.49200000000002,115.86769636524713
2186,NFLX240802P00810000,2024-07-19 19:48:22+00:00,810.0,179.53,178.0,184.8,0.0,0.0,12.0,0.0,2.2294966137695305,1.0,REGULAR,USD,P,80.18107922971032,187.82822047977476,165.368,142.90777952022523
2187,NFLX240802P00815000,2024-07-19 19:48:22+00:00,815.0,184.55,183.1,189.5,0.0,0.0,2.0,0.0,2.221684133300781,1.0,REGULAR,USD,P,80.88115655109544,191.17534226437317,172.68800000000002,154.20065773562686
2188,NFLX240802P00820000,2024-07-22 15:47:17+00:00,820.0,177.08,188.05,194.8,0.0,0.0,2.0,0.0,2.3105510986328124,1.0,REGULAR,USD,P,76.54802791223172,187.68957765845133,176.514,165.3384223415487
2189,NFLX240802P00825000,2024-07-19 19:48:23+00:00,825.0,194.5,193.1,199.8,0.0,0.0,2.0,0.0,2.350101781005859,1.0,REGULAR,USD,P,79.32917677094183,196.4201608918998,181.81400000000002,167.20783910810025
2190,NFLX240802P00860000,2024-07-10 19:25:38+00:00,860.0,184.19,228.05,234.5,0.0,0.0,,0.0,2.5649449938964843,1.0,REGULAR,USD,P,73.75439383373539,195.91826849380445,183.97000000000003,172.0217315061956
2191,NFLX240802P00870000,2024-07-12 17:32:30+00:00,870.0,217.96,238.0,244.8,0.0,0.0,,0.0,2.6911653814697267,1.0,REGULAR,USD,P,78.96794655916803,220.2032929714893,191.65600000000003,163.10870702851076
2192,NFLX240802P00880000,2024-07-18 17:42:54+00:00,880.0,235.44,248.15,254.75,0.0,0.0,4.0,0.0,2.7541535052490236,1.0,REGULAR,USD,P,81.06468713056594,245.35199554207404,201.83400000000006,158.31600445792608
2193,NFLX240802P00900000,2024-07-17 15:32:27+00:00,900.0,256.28,268.1,274.75,0.0,0.0,,0.0,2.8940457336425784,1.0,REGULAR,USD,P,83.21334889660525,270.31883503630667,217.67400000000006,165.02916496369346
2194,NFLX240802P00910000,2024-07-16 14:45:09+00:00,910.0,254.1,278.0,284.8,0.0,0.0,6.0,0.0,2.971682258300781,1.0,REGULAR,USD,P,82.16304360974294,282.8386092670418,229.59400000000005,176.34939073295828
2195,BABA240802C00050000,2024-07-15 15:18:49+00:00,50.0,28.5,27.55,31.0,0.0,0.0,1.0,1.0,3.871094072265625,1.0,REGULAR,USD,C,34.139831300257626,370.6724543125887,198.45600000000005,26.23954568741138
2196,BABA240802C00055000,2024-07-30 15:37:47+00:00,55.0,23.05,22.35,26.0,0.0,0.0,5.0,108.0,3.00781498046875,1.0,REGULAR,USD,C,33.62847460488007,378.31094591179067,159.47400000000002,-59.36294591179066
2197,BABA240802C00060000,2024-07-30 16:59:50+00:00,60.0,17.8,17.1,19.25,0.0,0.0,21.0,48.0,2.5117224707031247,1.0,REGULAR,USD,C,33.11393261568284,343.4353691054596,115.946,-111.54336910545956
2198,BABA240802C00063000,2024-07-05 14:59:00+00:00,63.0,11.8,15.7,17.0,0.0,0.0,10.0,0.0,2.2714886962890626,1.0,REGULAR,USD,C,32.50186615670674,254.42754401208282,67.05000000000001,-120.3275440120828
2199,BABA240802C00064000,2024-06-24 13:36:23+00:00,64.0,12.0,12.55,12.8,0.0,0.0,1.0,0.0,1.0000000000000003e-05,1.0,REGULAR,USD,C,32.54662253635053,31.53730025993193,18.630000000000013,5.722699740068098
2200,BABA240802C00065000,2024-07-31 15:59:16+00:00,65.0,13.89,12.85,14.05,-0.8999996,-6.0851903,10.0,135.0,1.6289081054687498,1.0,REGULAR,USD,C,32.998751749681645,24.221907680967607,15.708000000000013,7.194092319032418
2201,BABA240802C00066000,2024-07-30 15:37:11+00:00,66.0,12.15,11.85,13.05,0.0,0.0,17.0,44.0,1.5234398828124998,1.0,REGULAR,USD,C,32.78090457599833,18.05354350327548,13.528000000000015,9.002456496724548
2202,BABA240802C00067000,2024-07-16 13:42:21+00:00,67.0,11.0,11.2,13.05,0.0,0.0,6.0,13.0,1.5273461132812498,1.0,REGULAR,USD,C,32.62759377953594,14.063991561172925,12.168000000000015,10.272008438827106
2203,BABA240802C00068000,2024-07-22 16:15:08+00:00,68.0,9.14,9.85,11.05,0.0,0.0,7.0,69.0,1.3164096679687498,1.0,REGULAR,USD,C,32.363952657855435,14.748776252806973,11.636000000000015,8.523223747193057
2204,BABA240802C00069000,2024-07-31 13:43:23+00:00,69.0,9.84,8.85,10.1,1.0600004,12.072899,2.0,15.0,1.2773473632812498,1.0,REGULAR,USD,C,32.584730841506264,14.58296078699339,11.204000000000017,7.825039213006644
2205,BABA240802C00070000,2024-07-31 19:17:57+00:00,70.0,9.47,7.85,9.05,1.6400003,20.945087,32.0,333.0,1.109379453125,1.0,REGULAR,USD,C,32.52429783045261,12.539297186056682,10.320000000000016,8.10070281394335
2206,BABA240802C00071000,2024-07-30 13:54:45+00:00,71.0,7.52,6.9,9.0,0.0,0.0,2.0,114.0,0.8632826171875,1.0,REGULAR,USD,C,32.18550207992632,11.649716294226568,9.394000000000016,7.138283705773464
2207,BABA240802C00072000,2024-07-31 19:46:07+00:00,72.0,7.31,5.85,7.85,1.1599998,18.861786,22.0,1733.0,1.517580537109375,1.0,REGULAR,USD,C,32.1466660050391,10.734638015634108,8.656000000000017,6.5773619843659255
2208,BABA240802C00073000,2024-07-31 17:21:01+00:00,73.0,6.1,4.8,6.15,1.1999998,24.489792,20.0,182.0,0.89257919921875,1.0,REGULAR,USD,C,31.9077627021323,10.855344652877402,8.048000000000018,5.240655347122633
2209,BABA240802C00074000,2024-07-31 19:45:01+00:00,74.0,5.35,3.85,5.35,1.0999999,25.88235,360.0,544.0,0.9257819921875,1.0,REGULAR,USD,C,31.750257809669368,9.962457999693417,7.150000000000017,4.337542000306619
2210,BABA240802C00075000,2024-07-31 19:47:19+00:00,75.0,4.3,2.97,4.1,1.1400001,36.07595,113.0,1446.0,0.62305064453125,1.0,REGULAR,USD,C,31.51570671493083,8.529581571034962,6.116000000000017,3.7024184289650726
2211,BABA240802C00076000,2024-07-31 19:50:17+00:00,76.0,3.08,2.29,3.1,0.66999984,27.800823,370.0,1526.0,0.50586431640625,1.0,REGULAR,USD,C,31.227053479179563,8.137993814433242,5.2280000000000175,2.318006185566792
2212,BABA240802C00077000,2024-07-31 19:55:38+00:00,77.0,2.1,1.86,2.24,0.5799999,38.15789,1155.0,3812.0,0.46484910156250003,1.0,REGULAR,USD,C,30.981580396788832,7.098857016751743,4.186000000000018,1.2731429832482926
2213,BABA240802C00078000,2024-07-31 19:53:15+00:00,78.0,1.4,1.07,1.55,0.45,47.368423,1207.0,4314.0,0.46289599609375004,1.0,REGULAR,USD,C,30.795365304366545,6.1146331239878,3.2460000000000178,0.3773668760122355
2214,BABA240802C00079000,2024-07-31 19:59:17+00:00,79.0,0.78,0.66,0.76,0.22999996,41.818172,2666.0,7783.0,0.35742830078125,0.0,REGULAR,USD,C,30.619818770846074,4.824176558761463,2.3320000000000176,-0.16017655876142856
2215,BABA240802C00080000,2024-07-31 19:59:57+00:00,80.0,0.36,0.35,0.4,0.07000002,24.13794,8941.0,10245.0,0.36426416992187505,0.0,REGULAR,USD,C,30.49300994612869,3.477850045903308,1.5440000000000178,-0.3898500459032723
2216,BABA240802C00081000,2024-07-31 19:56:56+00:00,81.0,0.2,0.16,0.21,0.030000001,17.647058,11188.0,12398.0,0.38477177734374995,0.0,REGULAR,USD,C,30.441289140939443,2.371675176114577,0.968000000000018,-0.43567517611454076
2217,BABA240802C00082000,2024-07-31 19:59:42+00:00,82.0,0.1,0.08,0.1,0.009999998,11.111108,2010.0,7221.0,0.39649041015625003,0.0,REGULAR,USD,C,30.40657573738858,1.5208399655977538,0.5680000000000179,-0.38483996559771794
2218,BABA240802C00083000,2024-07-31 19:59:15+00:00,83.0,0.06,0.05,0.06,-0.010000002,-14.285716,997.0,2076.0,0.4335994140625,0.0,REGULAR,USD,C,30.39164665678137,0.8227618961251404,0.3000000000000179,-0.22276189612510455
2219,BABA240802C00084000,2024-07-31 19:59:45+00:00,84.0,0.05,0.03,0.04,0.010000002,25.000004,10430.0,11142.0,0.4726615234375,0.0,REGULAR,USD,C,30.387629793341702,0.38572397381445545,0.15400000000001796,-0.07772397381441956
2220,BABA240802C00085000,2024-07-31 19:47:32+00:00,85.0,0.03,0.02,0.04,0.0,0.0,723.0,6728.0,0.5195360546875,0.0,REGULAR,USD,C,30.378981692855195,0.20892973182955452,0.08800000000001795,-0.03292973182951861
2221,BABA240802C00086000,2024-07-31 19:05:16+00:00,86.0,0.02,0.02,0.04,-0.01,-33.333336,93.0,1493.0,0.585941640625,0.0,REGULAR,USD,C,30.374327061903283,0.10771355347104322,0.052000000000017955,-0.003713553471007304
2222,BABA240802C00087000,2024-07-31 19:43:08+00:00,87.0,0.01,0.01,0.05,-0.02,-66.66667,20.0,265.0,0.648441015625,0.0,REGULAR,USD,C,30.3693159773066,0.07109447452617043,0.03400000000001795,-0.0030944745261345247
2223,BABA240802C00088000,2024-07-31 19:51:59+00:00,88.0,0.03,0.0,0.03,0.0,0.0,252.0,666.0,0.648441015625,0.0,REGULAR,USD,C,30.394049508047942,0.054532999083654096,0.028000000000017955,0.0014670009163818103
2224,BABA240802C00089000,2024-07-31 13:37:51+00:00,89.0,0.01,0.0,0.06,0.0,0.0,29.0,36.0,0.773439765625,0.0,REGULAR,USD,C,30.382427194048706,0.037888544948486653,0.020000000000017955,0.002111455051549256
2225,BABA240802C00090000,2024-07-31 19:19:18+00:00,90.0,0.01,0.0,0.01,-0.01,-50.0,10.0,4117.0,0.6562534375000001,0.0,REGULAR,USD,C,30.382427194048706,0.03200000126170415,0.01600000000001795,-1.2616682490418363e-09
2226,BABA240802C00095000,2024-07-31 19:59:49+00:00,95.0,0.01,0.0,0.01,0.0,0.0,257.0,513.0,0.9062509375,0.0,REGULAR,USD,C,30.382427194048706,0.03000000126171313,0.014000000000017951,-0.002000001261677228
2227,BABA240802C00100000,2024-07-30 13:48:21+00:00,100.0,0.01,0.0,0.0,0.0,0.0,1.0,1150.0,0.500005,0.0,REGULAR,USD,C,30.382427194048706,0.03000000126171313,0.014000000000017951,-0.002000001261677228
2228,BABA240802P00050000,2024-07-30 13:30:16+00:00,50.0,0.01,0.0,2.13,0.0,0.0,4.0,702.0,4.8261758422851555,0.0,REGULAR,USD,P,30.382427194048706,0.010000000000017951,0.010000000000017951,0.010000000000017951
2229,BABA240802P00055000,2024-07-29 19:42:33+00:00,55.0,0.01,0.0,2.13,0.0,0.0,10.0,34.0,4.017583103027344,0.0,REGULAR,USD,P,30.38242719404871,0.010000000000017951,0.010000000000017951,0.010000000000017951
2230,BABA240802P00060000,2024-07-26 19:51:46+00:00,60.0,0.03,0.0,0.0,0.0,0.0,1255.0,1208.0,0.500005,0.0,REGULAR,USD,P,30.423929481636495,0.03000000126171313,0.014000000000017951,-0.002000001261677228
2231,BABA240802P00062000,2024-07-29 13:48:59+00:00,62.0,0.02,0.0,1.27,0.0,0.0,5.0,3259.0,2.550784873046875,0.0,REGULAR,USD,P,30.414166470960165,0.03200000126170415,0.01600000000001795,-1.2616682490418363e-09
2232,BABA240802P00063000,2024-07-30 14:20:25+00:00,63.0,0.01,0.0,1.27,0.0,0.0,1.0,1023.0,2.4218789453125,0.0,REGULAR,USD,P,30.403659464448364,0.03200000126170415,0.01600000000001795,-1.2616682490418363e-09
2233,BABA240802P00064000,2024-07-30 19:45:53+00:00,64.0,0.01,0.0,0.13,0.0,0.0,1.0,1084.0,1.4140654296875002,0.0,REGULAR,USD,P,30.403659464448356,0.03200000126170415,0.01600000000001795,-1.2616682490418363e-09
2234,BABA240802P00065000,2024-07-31 17:31:01+00:00,65.0,0.01,0.0,0.5,0.0,0.0,10.0,1069.0,1.7109389453125,0.0,REGULAR,USD,P,30.403659464448356,0.03200000126170415,0.01600000000001795,-1.2616682490418363e-09
2235,BABA240802P00066000,2024-07-29 14:40:38+00:00,66.0,0.02,0.0,0.05,0.0,0.0,5.0,226.0,1.0781296093750001,0.0,REGULAR,USD,P,30.433675697581137,0.023797961031490126,0.014000000000017951,0.0042020389685457765
2236,BABA240802P00067000,2024-07-30 14:38:59+00:00,67.0,0.04,0.0,0.08,0.0,0.0,1.0,519.0,1.0625046875000002,0.0,REGULAR,USD,P,30.498238188554428,0.041323808444902604,0.018000000000017953,-0.005323808444866702
2237,BABA240802P00068000,2024-07-31 19:02:23+00:00,68.0,0.01,0.0,0.01,-0.01,-50.0,1.0,413.0,0.7500025,0.0,REGULAR,USD,P,30.45258392807447,0.041323808444902604,0.018000000000017953,-0.005323808444866702
